上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
自动化2501（西伯利亚留学生班）,25,202520261015949,数字电子技术,刘晨亮,自动化学院,30304,B座409,3-10,全周,,调课
行政2502,26,202520261016372,政治学原理,雷望红,公共管理学院,30304,B座501,"2-4,8-16",全周,,调课
计算机2401-03,22,202520261000576,面向对象编程（C++）,李祖德,计算机学院,30304,B座501,1-16,双周,,调课
计算机2401-03,22,202520261000576,面向对象编程（C++）,汪洁,计算机学院,30304,B座501,1-16,双周,,调课
计算机T2401,19,202520261000495,计算机组成原理与汇编,赵荣昌,计算机学院,30304,B座504,1-16,全周,,调课
计算机2301-04,119,202520261004845,软件工程,杨柳,计算机学院,30304,B座507,1-16,全周,,调课
信科2401-02,75,202520261002637,常微分方程,岑秀丽,数学与统计学院,30304,B座511,3-18,全周,,调课
自动化与电气类2509-10,62,202520261015921,高级程序设计,岑丽辉,自动化学院,30304,B座513,"2-4,9-17",全周,,调课
生科2501班生科T2501班生信2501,90,202520261016400,思想道德与法治,张桐,马克思主义学院,30304,C座108,"2-4,8-20",全周,,调课
能器2301,27,202520261007908,电化学原理,王志兴,冶金与环境学院,30304,C座203,1-8,全周,,调课
中文2404-05,50,202520261002133,汉字与文化,李明,人文学院,30304,C座203,11-18,全周,,调课
交运2402,26,202520261002994,铁路运输设备,张云丽,交通运输工程学院,30304,C座203,1-8,全周,,调课
中文2404-05,58,202520261002113,文学原理（一）,魏颖,人文学院,30304,C座204,1-8,全周,,调课
信管2501-02,63,202520261019689,国家安全教育,杨愉,马克思主义学院,30304,C座204,15-20,全周,,调课
机械2306-07,51,202520261015241,智能制造装备与系统（一）,刘德福,机电工程学院,30304,C座307,9-16,全周,,调课
应化2403-04,56,202520261002491,有机化学A（一）,彭红建,化学化工学院,30304,C座310,1-14,全周,,调课
土木2410-12,62,202520261002716,形势与政策,周全,马克思主义学院,30304,C座311,"9,13",全周,,调课
微电子2301-02,78,202520261014976,形势与政策,欧阳旖旎,电子信息学院,30304,C座311,"8,12",全周,,调课
交通运输类2501-03,78,202520261018199,思想道德与法治,吴芍炎,马克思主义学院,30304,C座402,"2-4,8-20",全周,,调课
土木2407-09,66,202520261002718,形势与政策,周全,马克思主义学院,30304,C座402,"9,13",全周,,调课
计算机2407-08,52,202520261000554,中国近现代史纲要,罗春梅,马克思主义学院,30304,C座407,3-18,全周,,调课
电气2303-04,60,202520261004386,电力电子技术,黎燕,自动化学院,30304,C座411,1-14,全周,,调课
地信2402,25,202520261004165,地理信息系统原理与应用,刘启亮,地球科学与信息物理学院,30304,C座503,1-8,全周,,调课
地质2501-02,57,202520261019097,军事理论,龙运杰,马克思主义学院,30304,C座504,"2-4,8-20",全周,,调课
会计2301-02,65,202520261006471,数字创新创业管理,董佳敏,商学院,30304,D座120,1-15,全周,,调课
自动化与电气类2501-02,62,202520261015911,高级程序设计,胡扬,自动化学院,30304,D座121,"2-4,9-17",全周,,调课
经济管理类2506,33,202520261017393,管理学原理,禹智潭,商学院,30304,D座128,"2-4,9-17",全周,,调课
临床医学（八年制）2502,25,202520261016684,大学英语（一）,顾兰,外国语学院,30304,外语网络楼105,"2-4,8-20",全周,,调课
自动化与电气类2519,31,202520261015867,大学英语（一）,周勤,外国语学院,30304,外语网络楼105,"2-4,8-20",全周,,调课
临班,36,202520261015259,高级英语（一）,唐陆军,外国语学院,30304,外语网络楼106,3-18,全周,英汉笔译,调课
经济管理类2503,33,202520261017384,大学英语（一）,王冰,外国语学院,30304,外语网络楼106,"2-4,8-20",全周,,调课
地物2501,27,202520261019041,大学英语（一）,熊佳荣,外国语学院,30304,外语网络楼106,"2-4,8-20",全周,,调课
临床医学五年类2512,31,202520261016805,大学英语（一）,马婧,外国语学院,30304,外语网络楼137,"2-4,8-20",全周,,调课
临班,29,202520261015183,大学基础英语（三）,李曼青,外国语学院,30304,外语网络楼138,3-18,全周,,调课
英语2204,19,202520261010121,现代语言学名著导读,薛小英,外国语学院,30304,外语网络楼211,1-16,全周,,调课
日语2201,6,202520261010182,日语词汇学,邓牧,外国语学院,30304,外语网络楼217,1-16,全周,,调课
轨道交通安全类2519,27,202520261017968,大学英语（一）,周文珺,外国语学院,30304,外语网络楼223,"2-4,8-20",全周,,调课
交通运输类2505,27,202520261018174,大学英语（一）,吴宁,外国语学院,30304,外语网络楼223,"2-4,8-20",全周,,调课
地物2501,27,202520261019041,大学英语（一）,熊佳荣,外国语学院,30304,外语网络楼231,"2-4,8-20",全周,,调课
药学2503,32,202520261016613,大学英语（一）,杨文君,外国语学院,30304,外语网络楼231,"2-4,8-20",全周,,调课
冶金材料类2531,31,202520261018810,大学英语（一）,王箐,外国语学院,30304,外语网络楼232,"2-4,8-20",全周,,调课
计算机类2511,33,202520261016118,大学英语（一）,李艳花,外国语学院,30304,外语网络楼345,"2-4,8-20",全周,,调课
软件工程2506,28,202520261016001,大学英语（一）,陈慧,外国语学院,30304,外语网络楼346,"2-4,8-20",全周,,调课
软件工程2506,28,202520261016001,大学英语（一）,陈慧,外国语学院,30304,外语网络楼346,"2-4,8-20",全周,,调课
法学2503,30,202520261016961,大学英语（一）,潘紫霓,外国语学院,30304,外语网络楼347,"2-4,8-20",全周,,调课
临床医学（八年制）2502,25,202520261016684,大学英语（一）,顾兰,外国语学院,30304,外语网络楼347,"2-4,8-20",全周,,调课
冶金材料类2525,27,202520261018793,大学英语（一）,张莉,外国语学院,30304,外语网络楼349,"2-4,8-20",全周,,调课
地物2501,27,202520261019041,大学英语（一）,熊佳荣,外国语学院,30304,外语网络楼349,"2-4,8-20",全周,,调课
化学生物环境类2510,28,202520261017491,大学英语（一）,刘晴,外国语学院,30304,外语网络楼353,"2-4,8-20",全周,,调课
地物2501,27,202520261019041,大学英语（一）,熊佳荣,外国语学院,30304,外语网络楼354,"2-4,8-20",全周,,调课
法学2505,30,202520261016960,大学英语（一）,李丽君,外国语学院,30304,外语网络楼354,"2-4,8-20",全周,,调课
临班,36,202520261015259,高级英语（一）,唐陆军,外国语学院,30304,外语网络楼354,3-18,全周,英汉笔译,调课
自动化与电气类2506,32,202520261015857,大学英语（一）,傅晓燕,外国语学院,30304,外语网络楼449,"2-4,8-20",全周,,调课
自动化与电气类2519,31,202520261015867,大学英语（一）,周勤,外国语学院,30304,外语网络楼451,"2-4,8-20",全周,,调课
应化T2401,17,202520261002433,高级英语听说A,吴华,外国语学院,30304,外语网络楼453,3-18,全周,,调课
计算机类2510-11,79,202520261016186,计算机程序设计基础（C）,汤哲,计算机学院,30708,B座101,"2-4,8-18",全周,,调课
生医2501班麻醉[2501-02]班,75,202520261016632,国家安全教育,刘颖,马克思主义学院,30910,A座101,15-20,全周,,调课
应化2403-04,56,202520261002456,分析化学B,刘琦,化学化工学院,30910,A座102,1-8,全周,,调课
地质2301-02,46,202520261008281,钢筋混凝土结构,彭文祥,地球科学与信息物理学院,30910,A座102,9-16,全周,,调课
冶金材料类2509-10,56,202520261018849,工程制图基础A,陈龙庭,机电工程学院,30910,A座111,"2-4,8-20",全周,,调课
电科2401-02,53,202520261000743,工程制图基础B,何虎,机电工程学院,30910,A座112,"2-4,9-17",全周,,调课
材料2409班无机2401-02,67,202520261003883,工程力学C,郑纬奇,土木工程学院,30910,A座122,3-14,全周,,调课
制药2301-02,45,202520261006571,化工原理A(二),焦飞鹏,化学化工学院,30910,A座124,3-14,全周,,调课
中国语言文学类2501-02,61,202520261017300,新媒体与社会,朱承璋,人文学院,30910,A座124,17-20,全周,,调课
冶金材料类2519-21,81,202520261016606,国家安全教育,张子峻,马克思主义学院,30910,A座201,15-20,全周,,调课
视传2201-03,67,202520261009976,形势与政策,易佳乐,马克思主义学院,30910,A座204,"7,11",全周,,调课
地质2501-02班轨道交通安全类2501-02,116,202520261019103,大学计算机基础,温国海,计算机学院,30910,A座204,"2-3,9-18",全周,,调课
计算机2403-04,55,202520261000578,计算机组成原理与汇编,杨希,计算机学院,30910,A座213,1-16,全周,,调课
地物2302,27,202520261008419,地磁场与磁法勘探,郭荣文,地球科学与信息物理学院,30910,A座223,9-10,全周,,调课
地信2403,24,202520261004170,地图学概论,刘宝举,地球科学与信息物理学院,30910,A座223,1-8,全周,,调课
智能2401（科创班）,29,202520261000181,数理综合（三）,彭政,物理学院,30910,A座311,1-15,全周,,调课
机械2409,30,202520261003333,机械原理与设计（一）,胡泽华,机电工程学院,30910,A座320,3-14,全周,,调课
自动化2501（西伯利亚留学生班）,25,202520261015948,电气控制与PLC应用技术,宋冬然,自动化学院,30910,A座321,2-17,全周,,调课
行政2502,26,202520261016372,政治学原理,雷望红,公共管理学院,30910,A座322,"2-4,8-16",全周,,调课
工力2401-02,56,202520261002872,大学物理C（二）,王希光,物理学院,30910,A座404,3-14,全周,,调课
交设2404-08,10,202520261015578,高级英语口语与写作,赵蕙,外国语学院,30910,A座411,3-10,全周,,调课
地勘2301,14,202520261008376,地球化学,刘磊,地球科学与信息物理学院,30910,A座411,2-8,全周,,调课
材料Q2501,20,202520261019020,工科大学化学—无机与结构化学基础,何震,化学化工学院,30910,A座413,"2-4,9-19",全周,,调课
材料2401-03,89,202520261003623,大学物理B（二）,李新梅,物理学院,30910,A座420,3-16,全周,,调课
法医2501,27,202520261019813,大学语文（一）,姜瑀,人文学院,30910,B座103,"2-4,8-12",全周,,调课
自动化2307-08,62,202520261015256,创新创业与工程导论,李繁飙,自动化学院,30910,B座106,11-18,全周,,调课
能器2302,27,202520261007915,材料科学基础,刘丝靓,冶金与环境学院,30910,B座107,9-12,全周,,调课
自动化2301-04,54,202520261004458,Python程序设计,李仪,自动化学院,30910,B座107,11-18,全周,,调课
计算机2304-06,85,202520261004841,形势与政策,田可,地球科学与信息物理学院,30910,B座110,"8,12",全周,,调课
临床医学五年类2507-09,93,202520261016823,思想道德与法治,许名健,马克思主义学院,30910,B座112,"2-4,8-20",全周,,调课
计算机类2509-11,100,202520261016156,离散数学,曾敏,计算机学院,30910,B座118,"2-4,9-17",全周,,调课
大数据2401-02,57,202520261000691,计算机组成原理与汇编,陈再良,计算机学院,30910,B座205,1-16,全周,,调课
大数据2401-02,57,202520261000691,计算机组成原理与汇编,陈再良,计算机学院,30910,B座205,1-16,全周,,调课
微电子2201-02,14,202520261011672,精密机械运动设计与控制技术,罗志,机电工程学院,30910,B座206,3-10,全周,,调课
遥感2401-03,22,202520261004103,信号分析与处理,桂容,地球科学与信息物理学院,30910,B座208,1-4,全周,,调课
应数2301-03班应数T2301,91,202520261006731,数理统计B,杨柳青,数学与统计学院,30910,B座210,1-12,全周,,调课
光电2301-03,85,202520261006659,创新创业导论,彭立静,公共管理学院,30910,B座213,3-18,全周,,调课
工商2301-02,59,202520261006493,文献检索与科技论文写作,王丁,商学院,30910,B座306,9-16,全周,,调课
国贸2301-02,57,202520261006413,外贸英语函电,田晖,商学院,30910,B座306,1-8,全周,,调课
信管2301-02,52,202520261006347,大数据分析,郑博雯,商学院,30910,B座307,9-16,全周,,调课
金融2401-03,59,202520261002281,Python语言程序设计基础B,李海,商学院,30910,B座307,1-8,全周,,调课
自动化2301-03,97,202520261004434,形势与政策,韩风华,马克思主义学院,30910,B座311,"8,12",全周,,调课
交通运输类2510-12,0,202520261019014,形势与政策,刘飞仁,马克思主义学院,30910,B座312,"9,13",全周,,调课
机械T2201,23,202520261011687,机器视觉技术基础,陆新江,机电工程学院,30910,B座401,1-8,全周,,调课
机械2301-02,62,202520261007566,嵌入式系统原理与应用（一）,张友旺,机电工程学院,30910,B座407,1-10,全周,,调课
应化2303-04,62,202520261006556,化工原理,陈伟,化学化工学院,30910,B座407,1-14,全周,,调课
化学生物环境类2501-03,82,202520261016011,军事理论,胡长海,马克思主义学院,30910,B座412,"2-4,8-20",全周,,调课
冶金材料类2531-33,93,202520261018972,工科大学化学—无机与结构化学基础,王珏,化学化工学院,30910,B座413,"2-4,9-19",全周,,调课
出版2301-03,95,202520261006336,习近平新时代中国特色社会主义思想概论,覃韵,马克思主义学院,30910,B座414,3-18,单周,,调课
能源类2503-06,119,202520261018336,大学计算机基础,李力,计算机学院,30910,B座419,"2-3,9-18",全周,,调课
软件工程2501-03,87,202520261016016,思想道德与法治,张桐,马克思主义学院,30910,B座420,"2-4,8-20",全周,,调课
地质2501-02班轨道交通安全类2501-02,116,202520261019103,大学计算机基础,温国海,计算机学院,30910,B座420,"2-3,9-18",全周,,调课
计算机类2506-08,100,202520261016158,离散数学,沈海澜,计算机学院,30910,B座502,"2-4,9-17",全周,,调课
会计2301,33,202520261006473,高级财务会计,张颖,商学院,30910,B座506,9-16,全周,,调课
计算机类2506-08,100,202520261016158,离散数学,沈海澜,计算机学院,30910,B座507,"2-4,9-17",全周,,调课
信安2401-03,63,202520261015052,离散数学,匡湖林,计算机学院,30910,B座507,1-16,单周,,调课
药学2501-03,96,202520261019691,国家安全教育,杨愉,马克思主义学院,30910,C座108,15-20,全周,,调课
药学2501-03,96,202520261019691,国家安全教育,杨愉,马克思主义学院,30910,C座109,15-20,全周,,调课
轨道交通安全类2519-21,81,202520261016966,军事理论,柯闻秀,马克思主义学院,30910,C座109,"2-4,8-20",全周,,调课
能源类2507-10,120,202520261018343,大学计算机基础,童键,计算机学院,30910,C座205,"2-3,9-18",全周,,调课
自动化与电气类2504-06,95,202520261015897,思想道德与法治,周湘莲,马克思主义学院,30910,C座207,"2-4,8-20",全周,,调课
应数2201-03,28,202520261010593,金融数学,吴锦标,数学与统计学院,30910,C座304,1-12,全周,,调课
临床医学五年类2513-15,93,202520261016819,大学计算机基础B,康松林,计算机学院,30910,C座402,"2-4,8-20",全周,,调课
