上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
检验2503班基础医学拔尖2501班,53,202520262001432,国家安全教育,朱威夫[220244],马克思主义学院,10708,A座308,"10-12,14-16",全周,,课表
电子信息类2501-02,68,202520262018231,形势与政策,董晶晶[208129],电子信息学院,10708,A座308,"9,13",全周,,课表
理工预科2501-02,65,202520262001490,大学语文（二）,晏选军[204160],人文学院,10708,A座308,1-8,全周,,课表
机械D2301-02班交设D2301,91,202520262008061,控制与动力学系统（一）,Deva Brinda Deepak[dd202402],邓迪国际学院,10708,A座310,1-8,全周,,课表
机械D2301-02班交设D2301,91,202520262008014,工程设计（二）,潘晴[220148],机电工程学院,10708,A座310,9-16,全周,,课表
地勘T2501班材料国际2501-02,60,202520262003790,大学物理B（一）,李梓民[221299],物理学院,10708,A座311,1-16,全周,,课表
遥感测绘地信类2501-03,82,202520262018505,形势与政策,刘凯[222173],地球科学与信息物理学院,10708,A座312,"9,13",全周,,课表
交设2404-06,81,202520262018747,形势与政策,王翔[203085],马克思主义学院,10708,A座312,"8,12",全周,,课表
土木D2301-03,72,202520262018853,形势与政策,王晓宗[220075],邓迪国际学院,10708,A座312,"7,11",全周,,课表
信科2301-02,0,202520262011617,多重网格方法,潘克家[209087],数学与统计学院,10708,A座313,1-12,全周,,课表
机械2405,33,202520262007121,机械工程材料,"何道广[219089],蔺永诚[206017]",机电工程学院,10708,A座314,1-8,全周,,课表
地质2401-02,0,202520262007800,地质工程信息技术,肖婷[222085],地球科学与信息物理学院,10708,A座314,9-16,全周,,课表
电科2403-04,54,202520262004518,信号与系统,尹林子[145002],电子信息学院,10708,A座315,1-14,全周,,课表
冶金材料类2522-24,81,202520262003546,大学物理B（一）,张龙[221154],物理学院,10708,A座317,1-16,全周,,课表
测控2301,0,202520262008311,导航技术与控制应用,赵党军[212010],自动化学院,10708,A座318,1-8,全周,,课表
临班,0,202520262021914,社会主义发展史,周筱炜[803292],马克思主义学院,10708,A座318,9-16,单周,临班,课表
材料国际2401-02,60,202520262007329,材料科学基础,"柏振海[131257],蔡格梅[210047],冯艳[209130],李劲风[203063]",材料科学与工程学院,10708,A座319,1-16,全周,,课表
工管2401-02,51,202520262006729,工程经济学,陈汉利[701224],土木工程学院,10708,A座320,1-10,全周,,课表
土木国际2403,26,202520262006671,工程测量与智能勘测,李军[701007],土木工程学院,10708,A座321,3-10,全周,,课表
口腔医学（5+3）2501-02,49,202520262000976,有机化学C,于金刚[209023],化学化工学院,10708,A座322,1-14,全周,,课表
计算机类2507-09,100,202520262000634,大学物理B（一）(信息类),夏庆林[137311],物理学院,10708,A座401,1-14,全周,,课表
冶金材料类2513-15,84,202520262003545,大学物理B（一）,李幼真[203057],物理学院,10708,A座404,1-16,全周,,课表
机械D2201-02班交设D2201,87,202520262013996,计算机辅助工程（二）,陈健[221307],机电工程学院,10708,A座410,1-8,全周,,课表
机械2310-12,90,202520262012665,习近平新时代中国特色社会主义思想概论,李勇图[222028],马克思主义学院,10708,A座411,1-16,单周,,课表
中文2402-03,59,202520262005964,中国当代文学史,易彬[221082],人文学院,10708,A座413,1-16,全周,,课表
冶金材料类2525-27,82,202520262020146,大学物理B（一）,敬玉梅[219197],物理学院,10708,A座417,1-16,全周,,课表
交通运输类2501-03,76,202520262020147,大学物理B（一）,周良玉[706085],物理学院,10708,A座419,1-16,全周,,课表
能源类2504-06,88,202520262003039,大学物理B（一）,张剑[137327],物理学院,10708,A座420,1-16,全周,,课表
法学2401-05,0,202520262000020,法学名著导读课程,陈越瓯[224104],法学院,10708,B座101,1-16,全周,,课表
法学2301-02,61,202520262010816,知识产权法,何炼红[209029],法学院,10708,B座102,1-12,全周,,课表
交设2401-02,0,202520262006833,机器人视觉与应用,范超杰[224072],交通运输工程学院,10708,B座103,11-16,全周,,课表
铁道2401-02,53,202520262006627,工程测量与智能勘测,宋占峰[701006],土木工程学院,10708,B座103,1-8,全周,,课表
冶金2303-04,0,202520262020376,稀有金属冶金学A,王明玉[205165],冶金与环境学院,10708,B座105,1-4,全周,,课表
冶金2303-04,0,202520262020376,稀有金属冶金学A,李青刚[130266],冶金与环境学院,10708,B座105,5-12,全周,,课表
能器2301,27,202520262013357,现代材料分析测试技术,周言根[221065],冶金与环境学院,10708,B座106,13-16,全周,,课表
环境2401,0,202520262007554,环境化学,李青竹[211215],冶金与环境学院,10708,B座106,5-8,全周,,课表
能器2301,27,202520262013357,现代材料分析测试技术,张宗良[221064],冶金与环境学院,10708,B座106,9-12,全周,,课表
环境2302,0,202520262013513,环境工程专业英语,张文超[221055],冶金与环境学院,10708,B座107,1-8,全周,,课表
能器2401-02,0,202520262007589,量子力学与统计物理导论,喻万景[215062],冶金与环境学院,10708,B座107,9-16,全周,,课表
冶金2306,27,202520262013455,冶金设备及智能控制,刘伟锋[211183],冶金与环境学院,10708,B座108,1-12,全周,,课表
光电2401-04,106,202520262006342,数字电子技术B,陈丽萍[203012],自动化学院,10708,B座110,1-16,全周,,课表
软件工程2501-05,145,202520262017560,高等数学A（二）,李军英[137184],数学与统计学院,10708,B座111,1-16,全周,,课表
交通运输类2506-10,132,202520262017582,高等数学A（二）,杨文胜[706050],数学与统计学院,10708,B座112,1-16,全周,,课表
交通运输类2513-14,52,202520262002809,大学生心理健康教育（二）,许名健[221179],马克思主义学院,10708,B座113,"10-12,14-16",全周,,课表
智能2401-04,97,202520262004101,人工智能导论,刘丽珏[703121],自动化学院,10708,B座113,1-8,全周,,课表
应物T2201班应物2201班运训2202,85,202520262019964,形势与政策,刘建亚[220229],马克思主义学院,10708,B座114,"2,4",全周,,课表
智能2401-04,0,202520262004113,计算机图形学,李仪[206159],自动化学院,10708,B座114,9-16,全周,,课表
材料2403,0,202520262007422,材料科学基础D（一）,张宁[214033],材料科学与工程学院,10708,B座117,1-12,全周,,课表
应化2406,26,202520262006228,仪器分析A,李珂[222063],化学化工学院,10708,B座118,1-12,全周,,课表
信科T2501班应数T2501,46,202520262002408,高等代数（二）,苗存强[219118],数学与统计学院,10708,B座201,1-16,全周,,课表
中文2304-05,64,202520262011229,外国文学（二）,纪海龙[210058],人文学院,10708,B座202,1-10,全周,,课表
中文2304-05,64,202520262011229,外国文学（二）,翟鹿[224076],人文学院,10708,B座202,11-16,全周,,课表
中国语言文学类2503-04,63,202520262001946,现代汉语（二）,贺天琪[221286],人文学院,10708,B座203,1-12,全周,,课表
材料2405,1,202520262007408,材料科学基础A（一）,"蔡志勇[217073],王日初[131218]",材料科学与工程学院,10708,B座205,1-14,全周,,课表
车辆2301,20,202520262012569,汽车电控与线控,吴洋[224003],机电工程学院,10708,B座206,9-16,全周,,课表
测控2401班自动化2401-03,0,202520262004191,系统建模与仿真技术,胡扬[132383],自动化学院,10708,B座206,1-8,全周,,课表
电科2401-02,57,202520262004495,电磁场与电磁波,"邓联文[206183],邱雷雷[221231]",电子信息学院,10708,B座207,1-16,全周,,课表
计算机2403-04,55,202520262004305,操作系统原理,肖健宇[208007],计算机学院,10708,B座208,1-16,单周,,课表
通信2401-05,0,202520262004532,数据与计算机通信,"彭军[713006],张晓勇[210004]",电子信息学院,10708,B座210,1-8,全周,,课表
应化2304-05,57,202520262011433,无机合成化学,陈万松[218045],化学化工学院,10708,B座210,9-16,全周,,课表
冶金材料类2516-20,133,202520262017583,高等数学A（二）,张力[137293],数学与统计学院,10708,B座211,1-16,全周,,课表
应数D2301-02,51,202520262008025,习近平新时代中国特色社会主义思想概论,王鸿宇[222096],马克思主义学院,10708,B座212,1-16,全周,,课表
电气2401-03,86,202520262004021,马克思主义基本原理,王学荣[221043],马克思主义学院,10708,B座213,1-16,全周,,课表
应化2404-05,53,202520262006231,马克思主义基本原理,潘敬萍[222265],马克思主义学院,10708,B座214,1-16,全周,,课表
中文2401,29,202520262005957,古代汉语（二）,陈文波[223149],人文学院,10708,B座217,1-12,全周,,课表
光电2501-05班电子信息类2511,176,202520262017590,高等数学A（二）,杨淑平[137333],数学与统计学院,10708,B座218,1-16,全周,,课表
冶金材料类2528-30,83,202520262003376,大学生心理健康教育（二）,程兰[221094],马克思主义学院,10708,B座219,"10-12,14-16",全周,,课表
电气2301-04,0,202520262008098,计算机控制技术,熊文静[217120],自动化学院,10708,B座219,1-8,全周,,课表
国贸2401-02,0,202520262006089,市场营销学B,张学军[138100],商学院,10708,B座301,1-8,全周,,课表
会计2301-02,0,202520262011394,文本分析与文本挖掘,李海[222294],商学院,10708,B座301,9-16,全周,,课表
应物2301,0,202520262011556,半导体物理学,代国章[211073],物理学院,10708,B座302,2-13,全周,,课表
国贸2301-02,0,202520262011354,平台经济学,强宏杰[219067],商学院,10708,B座303,9-16,全周,,课表
工商2402,22,202520262006161,商业伦理与职业道德,戴国斌[205015],商学院,10708,B座303,5-8,全周,,课表
会计2401-03,0,202520262006103,创新思维与创业设计,王丁[221063],商学院,10708,B座304,9-12,全周,,课表
国贸2301-02,57,202520262011340,商务谈判与礼仪,田晖[136243],商学院,10708,B座304,1-8,全周,,课表
信管2401,25,202520262006142,数字创新创业管理,"王杨欣[222316],祝平衡[209070]",商学院,10708,B座305,1-16,全周,,课表
金融2301-03,0,202520262011316,金融计算与量化投资,王雄[206176],商学院,10708,B座306,9-16,全周,,课表
会计2402-03,50,202520262006135,中级财务会计(二),易玄[138157],商学院,10708,B座306,1-8,全周,,课表
冶金2301-02,0,202520262013469,稀有金属冶金学A,"关文娟[214007],李运姣[130196]",冶金与环境学院,10708,B座307,5-12,全周,,课表
航天2301-02,0,202520262012549,飞行器结构设计,廖俊[211161],航空航天技术研究院,10708,B座308,1-8,全周,,课表
航天2301-02,0,202520262012541,飞行器制导与控制,杏建军[210022],航空航天技术研究院,10708,B座308,9-16,全周,,课表
地勘2401-03,59,202520262007981,古生物学及地史学,王文卉[216095],地球科学与信息物理学院,10708,B座309,1-12,全周,,课表
自动化与电气类2501-05,157,202520262017579,高等数学A（二）,肖莉[203087],数学与统计学院,10708,B座311,1-16,单周,,课表
应数2401-03,85,202520262018712,形势与政策,姜芳蕊[221086],马克思主义学院,10708,B座311,"8,12",全周,,课表
冶金材料类2506-10,139,202520262017567,高等数学A（二）,刘旺梅[137239],数学与统计学院,10708,B座312,1-16,全周,,课表
机械2304-05,64,202520262012667,习近平新时代中国特色社会主义思想概论,刘君之[222087],马克思主义学院,10708,B座313,1-16,全周,,课表
中文2301-03,98,202520262019561,形势与政策,易孝慈[220111],人文学院,10708,B座314,"7,11",全周,,课表
机械2411-12,61,202520262018772,形势与政策,肖楚楚[214065],机电工程学院,10708,B座314,"8,12",全周,,课表
采矿2401-02,0,202520262007719,土力学,"韩东亚[221035],谢学斌[701203]",资源与安全工程学院,10708,B座315,7-16,全周,,课表
工商2301-02,0,202520262011420,绩效与薪酬管理,彭文辉[138114],商学院,10708,B座318,"1-6,8-9",全周,,课表
会计2401,25,202520262006133,中级财务会计(二),殷敬伟[220154],商学院,10708,B座319,1-8,全周,,课表
信管2301-02,0,202520262011291,社会网络分析,刘慧[220062],商学院,10708,B座319,9-16,全周,,课表
计算机类2504-06,99,202520262000550,大学生心理健康教育（二）,叶湘虹[139137],马克思主义学院,10708,B座320,"10-12,14-16",全周,,课表
地信2301-02,0,202520262013854,泛在地理信息感知及应用,"刘慧敏[203110],唐建波[220057]",地球科学与信息物理学院,10708,B座320,1-8,全周,,课表
地勘T2301,0,202520262013892,同位素地质学,王智琳[212173],地球科学与信息物理学院,10708,B座401,9-14,全周,,课表
地物2301-03,70,202520262013963,地球物理数值计算与反演,冯德山[206186],地球科学与信息物理学院,10708,B座401,1-8,全周,,课表
地勘T2401,14,202520262020874,测量学基础,周家香[128192],地球科学与信息物理学院,10708,B座402,1-8,全周,,课表
测绘2301-02,50,202520262013880,工程测量学,杨泽发[218140],地球科学与信息物理学院,10708,B座403,1-8,全周,,课表
地物2302,26,202520262020899,电磁法原理及应用,陈超健[224101],地球科学与信息物理学院,10708,B座403,9-16,全周,,课表
生工2401-02,56,202520262007626,生物化学,"刘红昌[219035],孟德龙[219098],杨宇[129182]",资源加工与生物工程学院,10708,B座404,1-12,全周,,课表
机械（材料制造）2401,17,202520262007225,工程材料力学,"常鑫[220265],黄诚[218190]",轻合金研究院,10708,B座405,1-16,全周,,课表
机械2306,0,202520262012824,机械制造工程（二）,谭先华[220193],机电工程学院,10708,B座406,1-8,全周,,课表
机械2301,0,202520262012710,机电一体化系统设计（一）,张友旺[134254],机电工程学院,10708,B座407,7-16,全周,,课表
车辆2301,0,202520262012574,汽车理论与性能分析（二）,李向华[207037],机电工程学院,10708,B座408,1-8,全周,,课表
微电子2301-02,0,202520262012530,科学计算与MATLAB语言,周剑英[210131],机电工程学院,10708,B座408,9-16,全周,,课表
金融2402,23,202520262006072,国际金融学,毛玮芳[224105],商学院,10708,B座411,1-10,全周,,课表
自动化与电气类2513-15,93,202520262000267,国家安全教育,李国健[221347],马克思主义学院,10708,B座412,"10-12,14-16",全周,,课表
交运2401-02,52,202520262006758,交通运输企业管理,"毛成辉[705060],彭勇[212200]",交通运输工程学院,10708,B座412,1-8,全周,,课表
应数2303班统计2302班应数T2301,88,202520262011628,习近平新时代中国特色社会主义思想概论,李金昕[221325],马克思主义学院,10708,B座413,1-16,单周,,课表
机械类2501-05,137,202520262017571,高等数学A（二）,秦宣云[137235],数学与统计学院,10708,B座413,1-16,双周,,课表
建环2401-02,34,202520262006898,创新创业导论,杨培志[203159],能源科学与工程学院,10708,B座414,1-16,全周,,课表
